gene,symbol,outcome,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000057757,PITHD1,t2d,-0.122992856598424,0.737086332003022,0.003197,6.0392,2425,0.0070659431803853,TRUE,""
ENSG00000058668,ATP2B4,t2d,0.184350773296296,0.37951629965665,9.992e-05,8.3114,3053,0.00649791083567917,TRUE,""
ENSG00000058673,ZC3H11A,t2d,-0.206625191375781,0.241529980712954,9.992e-05,6.7458,2957,0.0104704369420552,TRUE,""
ENSG00000058799,YIPF1,t2d,-0.0535930470697589,0.538300749018723,0.001828,15.9323,3599,0.00445414133013995,TRUE,""
ENSG00000058804,TMEM48,t2d,-0.0227320926100918,0.918637187546825,0.001828,12.373,3475,0.00877026394505962,TRUE,""
ENSG00000060642,PIGV,t2d,-0.0392337348216462,0.583272359031022,1.251e-07,35.7765,2002,0.000490576360791722,TRUE,""
ENSG00000060688,SNRNP40,t2d,-0.0809126904805045,0.240860172222203,0.0001701,19.0031,3001,0.00714887803736642,TRUE,""
ENSG00000064703,DDX20,t2d,0.309818614952279,0.018242656741904,2e-07,16.5164,4239,0.0102679265422568,TRUE,""
ENSG00000064886,CHI3L2,t2d,0.0185289196051468,0.446439900793938,2e-07,92.2534,4569,0.000673210447851879,TRUE,""
ENSG00000065135,GNAI3,t2d,-0.0640428667993299,0.0174901952609433,3.104e-05,67.5356,2606,0.0302649960775449,TRUE,""
ENSG00000065526,SPEN,t2d,0.156986881749719,0.298190056765754,1.768e-05,14.5999,2899,0.00599090605178825,TRUE,""
ENSG00000065600,TMEM206,t2d,0.116651862739402,0.00711617802759201,0.0003937,30.247,4306,0.104290956126814,TRUE,""
ENSG00000066027,PPP2R5A,t2d,0.0801277934177282,0.00987296951387506,0.0003937,94.0222,4310,0.00412322671814224,TRUE,""
ENSG00000066135,KDM4A,t2d,0.395970715874508,0.139467268273578,0.0009271,5.9585,2889,0.0137438177503523,TRUE,""
ENSG00000066136,NFYC,t2d,0.0366268135722146,0.571213608372943,0.001053,22.7997,3440,0.00441306820636317,TRUE,""
ENSG00000066185,ZMYND12,t2d,0.00708826637668285,0.903298715719088,2.469e-05,32.6455,3486,0.00446003070228384,TRUE,""
ENSG00000066294,CD84,t2d,0.108055490451663,0.1189465602517,0.001063,39.2343,3088,0.0209551228347185,TRUE,""
ENSG00000066322,ELOVL1,t2d,0.34369413031481,0.0133475505995448,2.469e-05,9.9952,3239,0.0567484490572067,TRUE,""
ENSG00000066557,LRRC40,t2d,-0.0454452822927671,0.865291015895293,0.0007434,7.4371,3686,0.0051835776843323,TRUE,""
ENSG00000067208,EVI5,t2d,0.165786344134782,0.112027144098557,0.0003562,21.9358,2895,0.0218677360616423,TRUE,""
ENSG00000067533,RRP15,t2d,0.0521906023937033,0.210145825782093,0.0004906,33.7023,4414,0.0076647935780332,TRUE,""
ENSG00000069248,NUP133,t2d,-0.167072968733533,0.00154196956893995,1.864e-09,32.3289,3071,0.00248229111566586,TRUE,""
ENSG00000070759,TESK2,t2d,-0.0817077029206886,0.0250580703520265,0.0007634,38.5594,2695,0.0439620295631974,TRUE,""
ENSG00000070785,EIF2B3,t2d,-0.310556345640848,0.0979728043012186,0.0007634,7.2579,2628,0.0168471736174629,TRUE,""
ENSG00000070831,CDC42,t2d,0.0234276026811419,0.546901495685383,0.0006609,37.8295,3352,0.0159636367059389,TRUE,""
ENSG00000072694,FCGR2B,t2d,0.0260887023361513,0.501500208935513,0.001249,65.4578,3562,0.00884342237192037,TRUE,""
ENSG00000073756,PTGS2,t2d,-0.0956405849551606,0.531013826788052,0.0007202,29.2672,3444,0.0141445469485655,TRUE,""
ENSG00000074800,ENO1,t2d,-0.0566657495508429,0.21129954733371,6.783e-05,22.1273,2159,0.00670550334003031,TRUE,""
ENSG00000074964,ARHGEF10L,t2d,-0.183610583901422,0.543291515984162,0.0006923,5.9185,3307,0.00637105963511691,TRUE,""
ENSG00000075391,RASAL2,t2d,-0.0985590852315894,0.632808379345506,1.052e-07,7.7659,3617,0.000528134711706064,TRUE,""
ENSG00000075945,KIFAP3,t2d,0.0644567739545143,0.75306025988077,0.001463,15.0355,5029,0.00872179552284334,TRUE,""
ENSG00000076258,FMO4,t2d,0.0303158724117184,0.604407833489165,9.654e-05,24.5424,4245,0.00415156344180128,TRUE,""
ENSG00000076321,KLHL20,t2d,-0.135950503615728,0.108570595211122,0.002015,18.0672,2571,0.0142264287910363,TRUE,""
ENSG00000076864,RAP1GAP,t2d,-0.00977385971636643,0.518558117191478,0.0006609,101.1046,3492,0.0039617158327942,TRUE,""
ENSG00000077585,GPR137B,t2d,0.0403210645888298,0.152115557750044,1.456e-05,51.411,4082,0.00124548075664901,TRUE,""
ENSG00000078618,NRD1,t2d,0.0178380438931774,0.52379920995388,9.792e-12,34.1451,2299,6.39997400994208e-08,TRUE,""
ENSG00000079277,MKNK1,t2d,-0.0568937201857126,0.127953408798885,0.000891,40.2036,2977,0.0108244969107606,TRUE,""
ENSG00000079335,CDC14A,t2d,-0.0163098890555731,0.409371590694505,0.002178,71.8444,3788,0.00525250625036583,TRUE,""
ENSG00000081019,RSBN1,t2d,-0.0136489473622572,0.95309266714744,1.834e-06,12.9496,2807,0.00454413248059357,TRUE,""
ENSG00000081026,MAGI3,t2d,-1.04545835917333,0.000112599799796834,1.834e-06,6.1037,2786,0.706995122039077,TRUE,""
ENSG00000081237,PTPRC,t2d,0.178934664171705,0.742970580158334,0.001744,7.8783,4032,0.0153056962397685,TRUE,""
ENSG00000081692,JMJD4,t2d,-0.113797384692359,0.0244489453100894,0.0008577,32.3786,4118,0.0498669014347136,TRUE,""
ENSG00000081721,DUSP12,t2d,-0.17818819424261,0.367789802401594,0.001249,14.2988,3777,0.011477487444042,TRUE,""
ENSG00000081870,HSPB11,t2d,0.237642898478783,0.153127451019669,0.001828,12.5891,3645,0.0186367522102275,TRUE,""
ENSG00000081985,IL12RB2,t2d,0.0322011479216145,0.424825852274388,0.0001849,44.2676,4277,0.00586944454495625,TRUE,""
ENSG00000082512,TRAF5,t2d,0.112848018113323,0.106853179931224,0.0003937,20.3474,4689,0.0087233460131957,TRUE,""
ENSG00000084073,ZMPSTE24,t2d,0.182160819698728,0.0378986341626873,7.658e-14,16.0254,3169,1.00960703510994e-09,TRUE,""
ENSG00000084623,EIF3I,t2d,-0.167947094214295,0.434655471356171,0.0004059,7.9798,2116,0.00944442316540212,TRUE,""
ENSG00000084652,TXLNA,t2d,-0.208773143856023,0.438339659586755,0.0004059,10.0796,2179,0.00945388279322888,TRUE,""
ENSG00000085465,OVGP1,t2d,-0.0589719222262063,0.0707265941816825,2e-07,54.7789,4458,0.000932636435453368,TRUE,""
ENSG00000085491,SLC25A24,t2d,-0.0621936700755635,0.0165102695592076,3.274e-05,63.5825,3440,0.0195663018188739,TRUE,""
ENSG00000085552,IGSF9,t2d,0.0760321726299444,0.805981023569994,0.001063,9.6821,3246,0.00836412749771273,TRUE,""
ENSG00000085999,RAD54L,t2d,-0.254080753649025,0.295072448864971,0.0007634,6.2237,2751,0.0128506260927298,TRUE,""
ENSG00000086015,MAST2,t2d,0.152508745288179,0.0902429296078083,0.0007634,16.0243,2759,0.0162825756581026,TRUE,""
ENSG00000086619,ERO1LB,t2d,0.198281353225504,0.000179079478826866,1.456e-05,26.4336,4072,0.540993790944682,TRUE,""
ENSG00000088280,ASAP3,t2d,0.0571655627672779,0.557513723043715,0.003197,18.8782,2442,0.00591819344066274,TRUE,""
ENSG00000090020,SLC9A1,t2d,0.113204919126621,0.381573905705021,1.251e-07,11.8995,1782,0.000497517989526653,TRUE,""
ENSG00000090273,NUDC,t2d,0.179624567009631,0.509169946999647,1.251e-07,9.9413,1902,0.000509909252678287,TRUE,""
ENSG00000090432,MUL1,t2d,-0.0176038979027607,0.685179538328076,2.273e-06,53.6683,3721,0.00374080160953664,TRUE,""
ENSG00000090686,USP48,t2d,-0.0901145648693255,0.0295684102252801,0.0006609,44.534,3447,0.0109750270267519,TRUE,""
ENSG00000092621,PHGDH,t2d,0.0599444105669285,0.123077303638512,1.151e-10,59.8913,2225,2.85739495161394e-07,TRUE,""
ENSG00000092850,TEKT2,t2d,0.174935721389755,0.391365938307552,0.0003306,8.5378,1854,0.00578270466165628,TRUE,""
ENSG00000092969,TGFB2,t2d,0.742711855138952,0.0149605211207802,0.0004906,6.8959,4421,0.0931455268380877,TRUE,""
ENSG00000092978,GPATCH2,t2d,0.325196692655617,0.127411255755891,0.0006043,6.7951,4851,0.0142058752551218,TRUE,""
ENSG00000094975,SUCO,t2d,-0.172763932183326,0.294549800454678,1.024e-06,8.0377,3241,0.00126788948557178,TRUE,""
ENSG00000097021,ACOT7,t2d,0.0635831301632364,0.544757950630745,2.626e-06,22.341,2885,0.00549072746303875,TRUE,""
ENSG00000097033,SH3GLB1,t2d,0.0757117005872285,0.621127602858424,0.0006028,20.0448,4185,0.00852798662899171,TRUE,""
ENSG00000097046,CDC7,t2d,-0.0275573209610192,0.426349141743277,0.0008037,76.9393,3530,0.00385766971102564,TRUE,""
ENSG00000097096,SYDE2,t2d,0.0612159355692512,0.624920362458645,7.252e-05,11.5422,4478,0.00435443612285501,TRUE,""
ENSG00000116133,DHCR24,t2d,-0.0458443529786526,0.317310507862914,0.001828,30.101,3837,0.00603244522135055,TRUE,""
ENSG00000116138,DNAJC16,t2d,-0.0955530265615941,0.551684329116147,1.768e-05,9.3142,3445,0.00231523018352081,TRUE,""
ENSG00000116157,GPX7,t2d,-0.0738551801926437,0.0341063682557791,0.0002519,85.0997,2693,0.006590662060742,TRUE,""
ENSG00000116161,CACYBP,t2d,-0.224321168735042,0.31171599740689,0.002015,6.8903,3486,0.00615334991780382,TRUE,""
ENSG00000116171,SCP2,t2d,-0.00948189691275231,0.677714132479616,0.001114,97.5326,2989,0.0127949237746071,TRUE,""
ENSG00000116191,RALGPS2,t2d,0.0943920661327892,0.699227377203946,1.052e-07,9.5848,4419,0.000686332346950555,TRUE,""
ENSG00000116198,CEP104,t2d,-0.0226619466111617,0.523888659409192,0.002706,94.2134,2814,0.0071174462191818,TRUE,""
ENSG00000116199,FAM20B,t2d,-0.0854965831932406,0.169131444702671,0.0001351,22.9015,4230,0.0051423792772742,TRUE,""
ENSG00000116205,TCEANC2,t2d,0.254651744027112,0.350647889704459,0.001828,14.0484,3377,0.0181516727904566,TRUE,""
ENSG00000116212,LRRC42,t2d,-0.271015353513872,0.0333005892645286,0.001828,15.0629,3681,0.0391865341693865,TRUE,""
ENSG00000116221,MRPL37,t2d,0.0348506876281113,0.639050659512982,0.001828,24.5712,3195,0.00608843768684359,TRUE,""
ENSG00000116260,QSOX1,t2d,0.00871499828069371,0.735485394111986,0.0001351,56.6971,4415,0.00235522284676495,TRUE,""
ENSG00000116266,STXBP3,t2d,0.000871749766447985,0.991035193564713,3.104e-05,13.6993,2965,0.00268530312855421,TRUE,""
ENSG00000116273,PHF13,t2d,-0.257456998688752,0.000170569197531103,2.626e-06,21.4001,2877,0.764860481185517,TRUE,""
ENSG00000116285,ERRFI1,t2d,0.0313654940693806,0.887849686162036,0.002626,6.2304,2922,0.00624764056345537,TRUE,""
ENSG00000116288,PARK7,t2d,-0.10259724626433,0.0298987911015437,0.002626,38.2446,3020,0.0561639938303638,TRUE,""
ENSG00000116299,KIAA1324,t2d,0.106357545102423,3.00975129645412e-05,3.104e-05,150.1966,2240,0.00353075956062186,TRUE,""
ENSG00000116350,SRSF4,t2d,-0.145827113853182,0.306557600891335,7.602e-06,10.1152,2870,0.0048056178148134,TRUE,""
ENSG00000116353,MECR,t2d,0.00842492781391662,0.971305304800452,7.602e-06,10.5447,2960,0.00449574876360551,TRUE,""
ENSG00000116396,KCNC4,t2d,0.0149171548980039,0.950779127092922,2.834e-06,5.6859,3107,0.00213320249591989,TRUE,""
ENSG00000116455,WDR77,t2d,-0.173699828453798,0.0730236380198054,2e-07,10.1049,4466,0.00204835911997732,TRUE,""
ENSG00000116459,ATP5F1,t2d,-0.519184810221863,0.0587253475542951,2e-07,5.3141,4448,0.0021441834176427,TRUE,""
ENSG00000116489,CAPZA1,t2d,0.175514803962207,0.243345009148762,2e-07,7.1444,3172,0.000895446360494832,TRUE,""
ENSG00000116497,S100PBP,t2d,0.0314241723227922,0.414447545405588,0.0004059,41.7592,2109,0.0046869838040493,TRUE,""
ENSG00000116514,RNF19B,t2d,0.282321776531233,0.0261564788469179,0.0004059,18.6522,2163,0.0651287372721849,TRUE,""
ENSG00000116574,RHOU,t2d,0.0401193193729089,0.375576602091406,1.864e-09,28.3544,2903,1.938791132807e-05,TRUE,""
ENSG00000116584,ARHGEF2,t2d,-0.860693075122969,0.00118764817263944,0.0001772,6.8819,1683,0.673113346796969,TRUE,""
ENSG00000116586,LAMTOR2,t2d,-0.184488269137024,0.635529620145236,0.0001772,6.3653,1824,0.00929066510041958,TRUE,""
ENSG00000116641,DOCK7,t2d,0.00234034885253853,0.958025455470674,0.001014,30.3199,3601,0.00348515031277688,TRUE,""
ENSG00000116667,C1orf21,t2d,0.209671595135394,0.124518154058014,0.0003655,12.5491,3164,0.0144772046791581,TRUE,""
ENSG00000116678,LEPR,t2d,-0.109689035943853,0.0173450660135913,6.719e-07,53.3618,3842,0.00814803789695882,TRUE,""
ENSG00000116679,IVNS1ABP,t2d,0.139864918144488,0.0443392358133193,0.004703,23.4645,2601,0.0321340771563313,TRUE,""
ENSG00000116685,KIAA2013,t2d,0.0190239666226109,0.163662994494723,0.000302,52.765,2378,0.0151990984257258,TRUE,""
ENSG00000116690,PRG4,t2d,-0.0513946487896274,0.523411686170748,0.0008961,23.095,3234,0.00594861152423968,TRUE,""
ENSG00000116691,MIIP,t2d,0.198542650179303,0.0128760418357853,0.000302,17.3339,2262,0.073761038920579,TRUE,""
ENSG00000116698,SMG7,t2d,-0.0759399874150132,0.00269979606326019,0.0003655,84.9036,3618,0.189256586442071,TRUE,""
ENSG00000116701,NCF2,t2d,-0.108921541759671,0.15627208493238,0.0003655,18.2681,3559,0.0110338563635398,TRUE,""
ENSG00000116704,SLC35D1,t2d,-0.0259156171699577,0.359317338329571,0.0001849,30.415,4177,0.00472459961648491,TRUE,""
ENSG00000116711,PLA2G4A,t2d,0.0516500441920747,0.488744120386507,0.0007202,18.5121,3975,0.00449068644733674,TRUE,""
ENSG00000116717,GADD45A,t2d,0.102624021133,0.777783572846261,0.0001849,7.8979,4143,0.00798650542640306,TRUE,""
ENSG00000116729,WLS,t2d,0.0092384746129322,0.773839501564727,0.0001849,79.2477,3739,0.0591402770441011,TRUE,""
ENSG00000116731,PRDM2,t2d,0.26746248721748,0.41325337549364,3.475e-05,4.7917,2841,0.00575288921771351,TRUE,""
ENSG00000116741,RGS2,t2d,0.0255576850539452,0.742069580112409,0.0004362,18.0468,3296,0.00356420083824045,TRUE,""
ENSG00000116747,TROVE2,t2d,0.0491503426728594,0.716978423529816,0.0004362,14.89,3347,0.00372063228304655,TRUE,""
ENSG00000116750,UCHL5,t2d,0.199585163799955,0.259463716493134,0.0004362,9.3412,3335,0.00714672329569662,TRUE,""
ENSG00000116752,BCAS2,t2d,0.034430060134398,0.913909936512377,1.834e-06,5.3437,3274,0.00300745113355529,TRUE,""
ENSG00000116761,CTH,t2d,-0.00833069987849944,0.795435211338969,0.0003623,49.2148,3505,0.00399582356169132,TRUE,""
ENSG00000116786,PLEKHM2,t2d,0.112030642329191,0.0524983683203137,1.768e-05,25.0855,3202,0.0129167646639624,TRUE,""
ENSG00000116791,CRYZ,t2d,0.0187904025764243,0.311145900875411,0.0005492,111.9405,3322,0.0065630123210238,TRUE,""
ENSG00000116793,PHTF1,t2d,0.00561640748253324,0.929393771944136,1.834e-06,22.185,2830,0.00213665839865897,TRUE,""
ENSG00000116809,ZBTB17,t2d,0.42116595785424,0.0179286398502756,1.768e-05,7.9023,2818,0.0297153298168023,TRUE,""
ENSG00000116815,CD58,t2d,-0.0589175772041244,0.829467463683656,2.471e-08,8.0515,3291,5.70120422093139e-05,TRUE,""
ENSG00000116824,CD2,t2d,-0.539851073857051,0.0609130778447485,2.471e-08,8.7828,3146,0.000355414547607727,TRUE,""
ENSG00000116852,KIF21B,t2d,0.577097465939059,0.124560062196129,8.788e-07,8.53,4067,0.00502397886384863,TRUE,""
ENSG00000116857,TMEM9,t2d,-0.0140455390807478,0.354484476873312,8.788e-07,95.0383,3865,0.00216101707189413,TRUE,""
ENSG00000116871,MAP7D1,t2d,-0.0209072832181761,0.487608432517512,0.0005004,45.6743,1987,0.00431588979770927,TRUE,""
ENSG00000116874,WARS2,t2d,0.0142134591953829,0.507464612174167,1.151e-10,73.7533,3402,6.12228669241532e-08,TRUE,""
ENSG00000116885,OSCP1,t2d,-0.143409747724501,0.143115898802514,0.0005004,15.2151,2423,0.00937947307387783,TRUE,""
ENSG00000116898,MRPS15,t2d,-0.100678733031674,0.461218374590665,0.0005004,17.3264,2473,0.00731428189509802,TRUE,""
ENSG00000116903,EXOC8,t2d,-0.0289838551917987,0.566529099453598,0.0001878,25.9323,4222,0.00454151162564381,TRUE,""
ENSG00000116906,GNPAT,t2d,-0.050275341518104,0.382435435138237,0.0001878,24.4287,4315,0.00556510063700866,TRUE,""
ENSG00000116922,C1orf109,t2d,-0.0737937896377457,0.236228639816427,0.000359,29.2883,3185,0.00864248044323607,TRUE,""
ENSG00000116957,TBCE,t2d,-0.090583639375257,0.0272587615109838,1.456e-05,33.2317,3452,0.0112060760369128,TRUE,""
ENSG00000116962,NID1,t2d,-0.0123004045149492,0.916166996259808,1.456e-05,14.299,3966,0.00122367605692739,TRUE,""
ENSG00000116977,LGALS8,t2d,-0.0401173473016415,0.544292426754408,1.456e-05,58.9439,4188,0.0033883703211112,TRUE,""
ENSG00000116983,HPCAL4,t2d,0.0293932078135098,0.308093422255691,7.658e-14,82.0124,3041,4.98060821517884e-10,TRUE,""
ENSG00000116984,MTR,t2d,-0.236264000853056,0.440348448566574,1.456e-05,17.8239,4632,0.00536720894567303,TRUE,""
ENSG00000116990,MYCL1,t2d,-0.0137254316343473,0.929393771944136,7.658e-14,8.2677,3024,1.34867215437457e-10,TRUE,""
ENSG00000116991,SIPA1L2,t2d,0.00768235244729867,0.818934466742529,0.0001878,50.3215,4262,0.00513172066430552,TRUE,""
ENSG00000117000,RLF,t2d,-0.242855171590977,0.444998638848483,7.658e-14,7.087,3173,6.45859489812372e-09,TRUE,""
ENSG00000117009,KMO,t2d,-0.107943277633973,0.542394927467182,0.000949,26.0308,3703,0.0148264192000361,TRUE,""
ENSG00000117016,RIMS3,t2d,-0.0123000380057354,0.775096962195985,0.0005978,37.6259,3462,0.00424181203567171,TRUE,""
ENSG00000117020,AKT3,t2d,0.0131007870091054,0.924523853799985,0.002851,12.1454,2462,0.00460396110080272,TRUE,""
ENSG00000117036,ETV3,t2d,-0.44978797103371,0.0763693458268968,0.004576,5.5024,3564,0.0198949398754879,TRUE,""
ENSG00000117054,ACADM,t2d,0.00260860094159806,0.943725473930833,9.531e-05,41.5554,4474,0.00337192106728592,TRUE,""
ENSG00000117091,CD48,t2d,0.0718409956133394,0.156580407089635,0.001063,32.9829,2851,0.0122884546929671,TRUE,""
ENSG00000117115,PADI2,t2d,0.00201064147421323,0.943725473930833,0.01075,119.418,2758,0.0088309195892825,TRUE,""
ENSG00000117133,RPF1,t2d,0.0918222343418481,0.591476757503743,1.942e-05,21.5008,4353,0.00571586475304851,TRUE,""
ENSG00000117143,UAP1,t2d,-0.0354260748420848,0.594971496951515,0.0004229,21.1031,4607,0.00437844435715228,TRUE,""
ENSG00000117151,CTBS,t2d,0.0142974189240076,0.834212236432498,1.942e-05,33.5534,4295,0.0028676667467222,TRUE,""
ENSG00000117155,SSX2IP,t2d,0.0978517011407323,0.384538052996623,1.942e-05,21.7893,4180,0.00448020731938828,TRUE,""
ENSG00000117174,ZNHIT6,t2d,0.0158888589915884,0.681617864273084,7.252e-05,35.7805,4595,0.00380810912160868,TRUE,""
ENSG00000117222,RBBP5,t2d,0.407197982096021,0.0607927235305228,9.455e-06,6.81,3345,0.0136874198289586,TRUE,""
ENSG00000117228,GBP1,t2d,-0.318340054131784,0.0861530044137937,0.004956,7.7459,3093,0.0161670660130031,TRUE,""
ENSG00000117242,PINK1-AS,t2d,0.0139828188592505,0.662911145572604,2.273e-06,21.6545,3716,0.00267589426490295,TRUE,""
ENSG00000117266,CDK18,t2d,0.126381942325722,0.610051461795039,9.455e-06,7.1696,2610,0.00337824931362619,TRUE,""
ENSG00000117280,RAB7L1,t2d,-0.0671644815143562,0.0587253475542951,1.213e-07,37.4911,2490,0.0027343384721404,TRUE,""
ENSG00000117281,CD160,t2d,-0.00594288175157931,0.900523550339774,1.108e-05,19.8564,646,0.00321002956272017,TRUE,""
ENSG00000117305,HMGCL,t2d,0.00464411260820623,0.9655696322607,0.003197,22.9187,2350,0.00671080208815457,TRUE,""
ENSG00000117322,CR2,t2d,-0.25223272272276,0.0516263302503125,0.000686,12.6894,3136,0.0213878663201255,TRUE,""
ENSG00000117335,CD46,t2d,0.31250581383375,0.152264358219396,0.000686,7.7321,3223,0.0093207602677023,TRUE,""
ENSG00000117362,APH1A,t2d,-0.0391809060736759,0.846741794556795,9.493e-06,6.294,1691,0.00334883123450623,TRUE,""
ENSG00000117385,LEPRE1,t2d,0.0592713245879017,0.214788174676816,2.469e-05,29.4289,3361,0.00681238291298945,TRUE,""
ENSG00000117394,SLC2A1,t2d,0.278811380084427,0.0441672566805102,2.469e-05,10.2437,3275,0.0234974076696568,TRUE,""
ENSG00000117395,EBNA1BP2,t2d,-0.0066156490804951,0.892745130936117,2.469e-05,29.5245,3239,0.00372274481276648,TRUE,""
ENSG00000117399,CDC20,t2d,0.322233670008967,0.0346435859635324,2.469e-05,5.6022,3241,0.0293860275878587,TRUE,""
ENSG00000117400,MPL,t2d,0.125884219027791,0.0346435859635324,2.469e-05,14.3403,3242,0.0298514517132164,TRUE,""
ENSG00000117408,IPO13,t2d,-0.305554340695386,0.219987070960781,0.0009271,9.146,2834,0.0152134517566536,TRUE,""
ENSG00000117410,ATP6V0B,t2d,-0.173902634195087,0.12560992086816,0.0009271,24.5712,2826,0.0235133102315991,TRUE,""
ENSG00000117425,PTCH2,t2d,0.17969702990686,0.348104848262237,0.0007634,7.5136,2618,0.0062303749944205,TRUE,""
