"gene","symbol","outcome","scan_b","scan_se","scan_pval","scan_q","n_cis_iv","n_clump_index","n_harmonised","method","b","se","pval","ci_l","ci_u","direction_consistent","q_stage2","survive_nominal","survive_fdr","ok","note"
"ENSG00000163815","CLEC3B","t2d",0.111929641906865,0.0292796083133851,0.000131952929107605,0.00715212950854519,1162,16,1,"Wald ratio (单工具退化)",-0.198346270708046,0.227461319619319,0.383208377550947,-0.644162265037864,0.247469723621773,FALSE,0.402728375335044,FALSE,FALSE,TRUE,""
"ENSG00000163933","RFT1","t2d",-0.180448542624537,0.0341262787865056,1.23883375996508e-07,3.50658778167894e-05,1187,4,1,"Wald ratio (单工具退化)",-0.180448542624537,0.0341262787865056,1.23883375996508e-07,-0.247334819972461,-0.113562265276612,TRUE,7.47112052163557e-07,TRUE,TRUE,TRUE,""
"ENSG00000164038","SLC9B2","t2d",0.741344677843808,0.153186017615685,1.30162148801297e-06,0.000221058716047536,449,3,1,"Wald ratio (单工具退化)",0.741344677843808,0.153186017615685,1.30162148801297e-06,0.441105600381947,1.04158375530567,TRUE,6.14741714820583e-06,TRUE,TRUE,TRUE,""
"ENSG00000164039","BDH2","t2d",-0.0985143349898146,0.0208891652727094,2.40468093788664e-06,0.000355126068942969,1948,19,2,"mr_ivw_mre",-0.134375878722285,0.000392958471475076,0,-0.135146063173796,-0.133605694270774,TRUE,0,TRUE,TRUE,TRUE,""
"ENSG00000164626","KCNK5","t2d",-0.805683761824925,0.228521212444888,0.00042245918109166,0.0170827740290635,152,3,2,"mr_ivw_mre",-0.656478079031367,0.164485702986616,6.57689059166914e-05,-0.978864132856885,-0.334092025205848,TRUE,0.000176585007666733,TRUE,TRUE,TRUE,""
"ENSG00000164631","ZNF12","t2d",-0.741828995659985,0.228748422292848,0.00118282091035603,0.0352363064134448,110,2,1,"Wald ratio (单工具退化)",-0.741828995659985,0.228748422292848,0.00118282091035603,-1.19016766487433,-0.293490326445643,TRUE,0.00187725033739783,TRUE,TRUE,TRUE,""
"ENSG00000164941","INTS8","t2d",-0.236445551618256,0.0547262701074896,1.55667011320484e-05,0.00151071128129117,844,4,2,"mr_ivw_mre",-0.235521917807201,0.00625044522433213,0,-0.247772565334232,-0.223271270280169,TRUE,0,TRUE,TRUE,TRUE,""
"ENSG00000165006","UBAP1","t2d",-0.320597069892164,0.0809174713146356,7.43166579046319e-05,0.00504857829365466,969,3,2,"mr_ivw_mre",-0.312617801208269,0.0223746095610355,2.31081384916202e-44,-0.356471230116045,-0.268764372300494,TRUE,5.03243904928618e-43,TRUE,TRUE,TRUE,""
"ENSG00000165476","REEP3","t2d",-0.279938429762239,0.0863639836500526,0.0011895279103263,0.0352363064134448,787,6,2,"mr_ivw_mre",-0.246712887793535,0.107114449179417,0.0212639764595935,-0.456653350409038,-0.0367724251780318,TRUE,0.0258064358271228,TRUE,TRUE,TRUE,""
"ENSG00000165609","NUDT5","t2d",0.296802926977931,0.035036437784369,2.42743612185533e-17,6.18389352042645e-14,327,7,2,"mr_ivw_mre",0.281724997320616,0.0766229261271074,0.000236204365324804,0.131546821721412,0.431903172919819,TRUE,0.000538326227949554,TRUE,TRUE,TRUE,""
"ENSG00000165917","RAPSN","t2d",-0.663711314998818,0.143118342856888,3.52648610527494e-06,0.000499095741843773,419,2,1,"Wald ratio (单工具退化)",-0.663711314998818,0.143118342856888,3.52648610527494e-06,-0.944218112525374,-0.383204517472262,TRUE,1.4864328529761e-05,TRUE,TRUE,TRUE,""
"ENSG00000166126","AMN","t2d",-0.997272377587322,0.301356450548194,0.00093536794373911,0.0303725222054051,84,2,1,"Wald ratio (单工具退化)",-0.997272377587322,0.301356450548194,0.00093536794373911,-1.58792016717061,-0.406624588004036,TRUE,0.00158044928424884,TRUE,TRUE,TRUE,""
"ENSG00000166133","RPUSD2","t2d",0.728724340926378,0.226399795239263,0.00128750682863419,0.0374848416679496,173,2,1,"Wald ratio (单工具退化)",0.728724340926378,0.226399795239263,0.00128750682863419,0.28498889615018,1.17245978570258,TRUE,0.00200278840009762,TRUE,TRUE,TRUE,""
"ENSG00000166507","NDST2","t2d",0.173471284392028,0.0448984500779366,0.000111711484335529,0.00643479280770354,1814,9,1,"Wald ratio (单工具退化)",0.173471284392028,0.0448984500779366,0.000111711484335529,0.0854719392776025,0.261470629506453,TRUE,0.000278922941780428,TRUE,TRUE,TRUE,""
"ENSG00000166747","AP1G1","t2d",-0.492151245116036,0.137418854155776,0.000341764032815096,0.0148194701888759,614,3,1,"Wald ratio (单工具退化)",-0.492151245116036,0.137418854155776,0.000341764032815096,-0.76148725005812,-0.222815240173952,TRUE,0.000724170274937934,TRUE,TRUE,TRUE,""
"ENSG00000166825","ANPEP","t2d",0.141697947713885,0.0321872622744335,1.07109879170113e-05,0.0011736017943478,1136,24,4,"mr_ivw_mre",0.166257317257404,0.116843669376775,0.154764004579582,-0.062752066542581,0.395266701057388,TRUE,0.169462261997755,FALSE,FALSE,TRUE,""
"ENSG00000166971","AKTIP","t2d",-0.101372117268272,0.022946697032073,9.97468211862679e-06,0.00114204506504278,764,12,4,"mr_ivw_mre",-0.0954889930087595,0.0311978617390196,0.00220780102834977,-0.156635678411898,-0.0343423076056211,TRUE,0.0030366947477653,TRUE,TRUE,TRUE,""
"ENSG00000167103","PIP5KL1","t2d",0.489701634554435,0.142525102594201,0.000590594510107362,0.0218842111199783,175,2,1,"Wald ratio (单工具退化)",0.489701634554435,0.142525102594201,0.000590594510107362,0.210357566576925,0.769045702531946,TRUE,0.00113258782154665,TRUE,TRUE,TRUE,""
"ENSG00000167106","FAM102A","t2d",0.311754431667564,0.0898405628204556,0.000520292772003167,0.0197790344847248,274,3,1,"Wald ratio (单工具退化)",0.311754431667564,0.0898405628204556,0.000520292772003167,0.135670164188663,0.487838699146465,TRUE,0.00101491026455232,TRUE,TRUE,TRUE,""
"ENSG00000167183","PRR15L","t2d",-1.47779896108732,0.45585330856121,0.00118764817263944,0.0352363064134448,78,2,1,"Wald ratio (单工具退化)",-1.47779896108732,0.45585330856121,0.00118764817263944,-2.37125502810072,-0.584342894073926,TRUE,0.00187725033739783,TRUE,TRUE,TRUE,""
"ENSG00000167447","SMG8","t2d",0.424023724561359,0.104451591974059,4.9172893936979e-05,0.00350399852599871,836,3,2,"mr_ivw_mre",0.319071868315554,0.265131923450743,0.228803899283815,-0.200577152799732,0.83872088943084,TRUE,0.246404199228724,FALSE,FALSE,TRUE,""
"ENSG00000167491","GATAD2A","t2d",0.0822030204683079,0.0220975861473946,0.000199222777951833,0.00980715027695257,1543,22,2,"mr_ivw_mre",0.252099716327814,0.0889255355626185,0.00458324238901756,0.077808869319146,0.426390563336482,TRUE,0.00606969938005028,TRUE,TRUE,TRUE,""
"ENSG00000167635","ZNF146","t2d",-0.489424247846993,0.143331386869476,0.000638677348293267,0.0231605771498519,380,3,2,"mr_ivw_mre",-0.396122386108586,0.285355706142057,0.165085119230907,-0.955409292930012,0.16316452071284,TRUE,0.179759352051432,FALSE,FALSE,TRUE,""
"ENSG00000168056","LTBP3","t2d",0.193890170116688,0.0451335787920081,1.73971598516654e-05,0.00159709062061685,1058,16,4,"mr_ivw_mre",0.178120071905085,0.0320386370050285,2.70487185645979e-08,0.115325497261477,0.240914646548693,TRUE,1.86019257496884e-07,TRUE,TRUE,TRUE,""
"ENSG00000168255","POLR2J3","t2d",0.182108718724032,0.0513757594385178,0.000393145393125735,0.0164310162845784,876,14,3,"mr_ivw_mre",0.198410062075672,0.0192922097934269,8.28003734536383e-25,0.160598025698364,0.23622209845298,TRUE,1.41120636494897e-23,TRUE,TRUE,TRUE,""
"ENSG00000168291","PDHB","t2d",0.137034279719806,0.0416624366913697,0.00100488086728859,0.0315956232148219,1200,12,2,"mr_ivw_mre",0.139293657551369,0.0245661610311538,1.42677988930113e-08,0.0911448666918959,0.187442448410841,TRUE,1.01690493928371e-07,TRUE,TRUE,TRUE,""
"ENSG00000168477","TNXB","t2d",0.113831444930242,0.0237148843604671,1.5866563039512e-06,0.00025947067416617,4533,8,4,"mr_ivw_mre",0.143696661228319,0.0532739167854291,0.00699006149240031,0.0392817030134943,0.248111619443144,TRUE,0.0089839478853145,TRUE,TRUE,TRUE,""
"ENSG00000168852","TPTE2P5","t2d",-0.151761417600183,0.0403724284000487,0.000170569197531103,0.00877828344869666,565,4,2,"mr_ivw_mre",-0.137902514763444,0.0498916743282329,0.0057090781372923,-0.235688399575182,-0.040116629951706,TRUE,0.00741045903913437,TRUE,TRUE,TRUE,""
"ENSG00000168913","ENHO","t2d",-0.805868532151902,0.241469632377646,0.000845815464381972,0.028539270139246,6,2,1,"Wald ratio (单工具退化)",-0.805868532151902,0.241469632377646,0.000845815464381972,-1.27914031497221,-0.33259674933159,TRUE,0.00147359849794548,TRUE,TRUE,TRUE,""
"ENSG00000168917","SLC35G2","t2d",-0.624039638581764,0.194298055968681,0.00131922374212084,0.0380818411677376,307,2,1,"Wald ratio (单工具退化)",-0.624039638581764,0.194298055968681,0.00131922374212084,-1.00485683054653,-0.243222446617001,TRUE,0.00202798316435831,TRUE,TRUE,TRUE,""
"ENSG00000168952","STXBP6","t2d",-1.43205202069649,0.387776556673159,0.000221639318852116,0.010806242388053,17,2,1,"Wald ratio (单工具退化)",-1.43205202069649,0.387776556673159,0.000221639318852116,-2.19208010582483,-0.672023935568143,TRUE,0.000517158410654939,TRUE,TRUE,TRUE,""
"ENSG00000168970","JMJD7-PLA2G4B","t2d",0.396164521660131,0.107549818595018,0.000230013284445215,0.0110558272098903,7,2,1,"Wald ratio (单工具退化)",0.396164521660131,0.107549818595018,0.000230013284445215,0.185370750670079,0.606958292650184,TRUE,0.000530383573544261,TRUE,TRUE,TRUE,""
"ENSG00000169193","CCDC126","t2d",0.128892560576772,0.0395210638702297,0.00110877748494592,0.0338276723700567,1471,14,5,"mr_ivw_mre",0.092848358160075,0.0280438768279507,0.000930214851044776,0.0378833695904143,0.147813346729736,TRUE,0.00158044928424884,TRUE,TRUE,TRUE,""
"ENSG00000169379","ARL13B","t2d",1.04386442634154,0.208252254631729,5.37273754655698e-07,0.000107985378669456,197,2,1,"Wald ratio (单工具退化)",1.04386442634154,0.208252254631729,5.37273754655698e-07,0.635697507564088,1.45203134511899,TRUE,2.82478729520414e-06,TRUE,TRUE,TRUE,""
"ENSG00000170791","CHCHD7","t2d",0.273909912714224,0.087803874458915,0.00181118161380149,0.0474445774926406,285,5,3,"mr_ivw_mre",0.237451270880985,0.0724937931089572,0.00105486181460389,0.0953660472847307,0.379536494477239,TRUE,0.00173741945934758,TRUE,TRUE,TRUE,""
"ENSG00000170917","NUDT6","t2d",-0.336058413190879,0.0853244078034749,8.19596328730063e-05,0.00535364524984573,1496,5,3,"mr_ivw_mre",-0.320995923375516,0.138579231140509,0.0205399847433957,-0.592606225416165,-0.0493856213348668,TRUE,0.0250051988180469,TRUE,TRUE,TRUE,""
"ENSG00000171044","XKR6","t2d",-0.252632398345753,0.0719360049526891,0.000444907402593149,0.017640491954958,1777,5,1,"Wald ratio (单工具退化)",-0.252632398345753,0.0719360049526891,0.000444907402593149,-0.393624377244719,-0.111640419446788,TRUE,0.00090364612340163,TRUE,TRUE,TRUE,""
"ENSG00000171056","SOX7","t2d",1.17523801182646,0.237280833741684,7.31000778513228e-07,0.000135434507873633,162,3,2,"mr_ivw_mre",0.816785565550848,0.42065084147078,0.052171175002345,-0.00767493379834827,1.64124606490005,TRUE,0.0615997006051784,FALSE,FALSE,TRUE,""
"ENSG00000172260","NEGR1","t2d",0.0841505605995696,0.0261879337965466,0.00131203921083597,0.0379820442000525,1225,14,4,"mr_ivw_mre",0.0820779287098837,0.0390700069202479,0.0356592948108429,0.0055021222704672,0.1586537351493,TRUE,0.0424876704129193,TRUE,TRUE,TRUE,""
"ENSG00000172336","POP7","t2d",1.17844522193512,0.326967460421304,0.00031315606551987,0.0138141138859198,109,2,1,"Wald ratio (单工具退化)",1.17844522193512,0.326967460421304,0.00031315606551987,0.537600775392836,1.8192896684774,TRUE,0.000674489987273566,TRUE,TRUE,TRUE,""
"ENSG00000172500","FIBP","t2d",0.188731420141667,0.0547209443014302,0.000562709228833343,0.020927032999313,906,7,2,"mr_ivw_mre",0.191761843876099,0.0295172838871589,8.21581517487797e-11,0.133909030535823,0.249614657216375,TRUE,7.85512085012723e-10,TRUE,TRUE,TRUE,""
"ENSG00000173039","RELA","t2d",-1.54852487312726,0.363828174074561,2.07932255855797e-05,0.00179561837895811,61,2,1,"Wald ratio (单工具退化)",-1.54852487312726,0.363828174074561,2.07932255855797e-05,-2.26161499087437,-0.835434755380154,TRUE,6.68110199143216e-05,TRUE,TRUE,TRUE,""
"ENSG00000173258","ZNF483","t2d",0.732884934861446,0.19919436691106,0.000233925199551472,0.0111910694057723,137,2,1,"Wald ratio (单工具退化)",0.732884934861446,0.19919436691106,0.000233925199551472,0.342471149792512,1.12329871993038,TRUE,0.000536249580258346,TRUE,TRUE,TRUE,""
"ENSG00000173295","FAM86B3P","t2d",-0.262838781808317,0.0742027853404432,0.000396851621239949,0.0164700051338378,1635,5,2,"mr_ivw_mre",-0.324674937302448,0.224313181687254,0.147779886773433,-0.764320694667055,0.114970820062159,TRUE,0.162723920267376,FALSE,FALSE,TRUE,""
"ENSG00000173517","PEAK1","t2d",0.333030287838785,0.0656094582026534,3.85565965342697e-07,8.7309270818713e-05,733,4,2,"mr_ivw_mre",0.251760015329758,0.293925057178968,0.391696435885075,-0.324322510894896,0.827842541554412,TRUE,0.409453340978531,FALSE,FALSE,TRUE,""
"ENSG00000173727","AP000769.1","t2d",0.175635255358607,0.0398298529911596,1.0354329361424e-05,0.00114685452383598,297,2,1,"Wald ratio (单工具退化)",0.175635255358607,0.0398298529911596,1.0354329361424e-05,0.0975701779864096,0.253700332730805,TRUE,3.95444475491927e-05,TRUE,TRUE,TRUE,""
"ENSG00000173930","SLCO4C1","t2d",0.138814358544688,0.0354797082542333,9.13455382086478e-05,0.00567567703869586,2746,9,6,"mr_ivw_mre",0.165532417097266,0.0278354079394295,2.73386388146588e-09,0.110976020041004,0.220088814153528,TRUE,2.2801588117758e-08,TRUE,TRUE,TRUE,""
"ENSG00000174197","MGA","t2d",0.301819242060934,0.08222318222258,0.000241857106695995,0.0114629019406148,425,4,2,"mr_ivw_mre",0.303383388629922,0.0205370605014413,2.20437859558341e-49,0.263131489698777,0.343635287561067,TRUE,5.08303770275704e-48,TRUE,TRUE,TRUE,""
"ENSG00000174529","TMEM81","t2d",0.335959108776287,0.0896647621396171,0.000179079478826866,0.00903376182794935,473,3,2,"mr_ivw_mre",0.319966902917674,0.0471724398297703,1.17770560150979e-11,0.227510619788441,0.412423186046906,TRUE,1.21489630471536e-10,TRUE,TRUE,TRUE,""
"ENSG00000174564","IL20RB","t2d",0.609921183521144,0.194169665165907,0.00168270607826074,0.0446332294427213,304,2,1,"Wald ratio (单工具退化)",0.603875372843588,0.262316904040653,0.0213304731319708,0.0897436883878577,1.11800705729932,TRUE,0.02580723909794,TRUE,TRUE,TRUE,""
"ENSG00000175087","PDIK1L","t2d",1.64353180019438,0.381534167902266,1.64966650618626e-05,0.00157987090170906,57,2,1,"Wald ratio (单工具退化)",1.64353180019438,0.381534167902266,1.64966650618626e-05,0.895738572234478,2.39132502815428,TRUE,5.60607975206296e-05,TRUE,TRUE,TRUE,""
"ENSG00000175305","CCNE2","t2d",-0.679650170648464,0.151877133105802,7.6411312712965e-06,0.000926941995887039,259,4,1,"Wald ratio (单工具退化)",-0.679650170648464,0.151877133105802,7.6411312712965e-06,-0.977323881611032,-0.381976459685896,TRUE,3.08796232819405e-05,TRUE,TRUE,TRUE,""
"ENSG00000175445","LPL","t2d",-0.209974385436738,0.0424538374926738,7.57749853500451e-07,0.000137400069505999,1240,14,7,"mr_ivw_mre",-0.124173798576593,0.0789925036763134,0.115957648087101,-0.278996260830815,0.0306486636776286,TRUE,0.129502558547418,FALSE,FALSE,TRUE,""
"ENSG00000175602","CCDC85B","t2d",0.825359707184683,0.260365838228607,0.00152438937613447,0.0417567950075544,87,2,1,"Wald ratio (单工具退化)",0.825359707184683,0.260365838228607,0.00152438937613447,0.315052041452032,1.33566737291733,TRUE,0.00225494579413099,TRUE,TRUE,TRUE,""
"ENSG00000176092","AIM1L","t2d",0.475869749298799,0.124458242124301,0.000131554890718826,0.00715212950854519,388,3,1,"Wald ratio (单工具退化)",0.475869749298799,0.124458242124301,0.000131554890718826,0.231936077156003,0.719803421441595,TRUE,0.000322309482261124,TRUE,TRUE,TRUE,""
"ENSG00000176268","CYCSP34","t2d",-0.0758225046166743,0.0221919525707339,0.000633928469839538,0.0231531580919889,601,4,1,"Wald ratio (单工具退化)",-0.0758225046166743,0.0221919525707339,0.000633928469839538,-0.119317932401934,-0.0323270768314147,TRUE,0.00118241503256408,TRUE,TRUE,TRUE,""
"ENSG00000176894","PXMP2","t2d",-0.952610406171351,0.29961133742486,0.00147535895701415,0.041076250743099,1,2,1,"Wald ratio (单工具退化)",-0.952610406171351,0.29961133742486,0.00147535895701415,-1.53983783688395,-0.365382975458747,TRUE,0.00221586479367643,TRUE,TRUE,TRUE,""
"ENSG00000177045","SIX5","t2d",-0.321406675080259,0.076942810094971,2.95099817887325e-05,0.00236776940493846,301,3,1,"Wald ratio (单工具退化)",-0.321406675080259,0.076942810094971,2.95099817887325e-05,-0.472211811735707,-0.170601538424811,TRUE,8.89839450860241e-05,TRUE,TRUE,TRUE,""
"ENSG00000177169","ULK1","t2d",0.814441620349658,0.22576923767393,0.000309271850041336,0.0137562689196048,351,3,1,"Wald ratio (单工具退化)",0.814441620349658,0.22576923767393,0.000309271850041336,0.371942045691692,1.25694119500762,TRUE,0.00067245279240918,TRUE,TRUE,TRUE,""
"ENSG00000177311","ZBTB38","t2d",-0.166043625701415,0.0420955670792319,7.99851933705694e-05,0.00532711843428825,379,4,1,"Wald ratio (单工具退化)",-0.166043625701415,0.0420955670792319,7.99851933705694e-05,-0.248549421085499,-0.0835378303173303,TRUE,0.000209027972008421,TRUE,TRUE,TRUE,""
"ENSG00000177606","JUN","t2d",0.159389360431688,0.0493794489180524,0.0012472518509482,0.0365215412677074,663,8,6,"mr_ivw_mre",0.131035343180604,0.0374868218258222,0.000473167004046392,0.057562522507123,0.204508163854086,TRUE,0.000945059932763385,TRUE,TRUE,TRUE,""
"ENSG00000177710","SLC35G5","t2d",-0.32033026241411,0.0815747873228479,8.60730332911336e-05,0.00552360018639473,2482,5,2,"mr_ivw_mre",-0.290110173149247,0.0846925192185219,0.000613777008471459,-0.456104460577516,-0.124115885720978,TRUE,0.00115119898239623,TRUE,TRUE,TRUE,""
"ENSG00000177917","ARL6IP6","t2d",0.387596921717098,0.110551699321372,0.000454854039390869,0.0178539992633032,477,2,1,"Wald ratio (单工具退化)",0.387596921717098,0.110551699321372,0.000454854039390869,0.170919572617509,0.604274270816687,TRUE,0.000919086512583612,TRUE,TRUE,TRUE,""
"ENSG00000177971","IMP3","t2d",0.309130591746498,0.0970030477549357,0.00143849654199157,0.0405744002318263,546,3,1,"Wald ratio (单工具退化)",0.309130591746498,0.0970030477549357,0.00143849654199157,0.119008111756206,0.499253071736791,TRUE,0.00217109894768951,TRUE,TRUE,TRUE,""
"ENSG00000178607","ERN1","t2d",-0.162338243737371,0.0493061714503189,0.000993175565269665,0.0315956232148219,229,11,2,"mr_ivw_mre",-0.15067011735165,0.0923476602870516,0.102773651546359,-0.331668205570811,0.0303279708675105,TRUE,0.115436307754077,FALSE,FALSE,TRUE,""
"ENSG00000178700","DHFRL1","t2d",-0.382769445317933,0.107991379556783,0.000393441410543388,0.0164310162845784,396,3,1,"Wald ratio (单工具退化)",-0.382769445317933,0.107991379556783,0.000393441410543388,-0.594428659890023,-0.171110230745842,TRUE,0.000811731752278991,TRUE,TRUE,TRUE,""
"ENSG00000178715","RP11-169K16.8","t2d",0.139113534776998,0.0430589512404993,0.00123457572464113,0.036359325532061,379,2,1,"Wald ratio (单工具退化)",0.139113534776998,0.0430589512404993,0.00123457572464113,0.0547195411335529,0.223507528420443,TRUE,0.00193581473623729,TRUE,TRUE,TRUE,""
"ENSG00000179104","TMTC2","t2d",-0.413252991087758,0.116271180543335,0.000379106462648358,0.0161635767965973,166,4,2,"mr_ivw_mre",-0.425051637533607,0.0254226726592203,9.46797353952413e-63,-0.47487916033643,-0.375224114730784,TRUE,2.65103259106676e-61,TRUE,TRUE,TRUE,""
"ENSG00000181220","ZNF746","t2d",0.193929346105748,0.0570380429722787,0.000673858531353761,0.0240933980157713,468,2,1,"Wald ratio (单工具退化)",0.193929346105748,0.0570380429722787,0.000673858531353761,0.0821368361314334,0.305721856080062,TRUE,0.00123435768360128,TRUE,TRUE,TRUE,""
"ENSG00000181274","FRAT2","t2d",-0.145157588574023,0.0374739175250446,0.000107255567745996,0.00624906985660221,1389,16,3,"mr_ivw_mre",-0.156033384250833,0.0482847319041269,0.00123130963496413,-0.250669719786093,-0.0613970487155717,TRUE,0.00193581473623729,TRUE,TRUE,TRUE,""
"ENSG00000182179","UBA7","t2d",-0.110361492531455,0.0250111031232759,1.02183794615947e-05,0.00114423391993021,2542,27,2,"mr_ivw_mre",-0.011888476432356,0.0341155752181913,0.727482355362713,-0.0787537751718781,0.054976822307166,TRUE,0.736881352202024,FALSE,FALSE,TRUE,""
"ENSG00000182196","ARL6IP4","t2d",0.274294440398092,0.0651638725807622,2.56160441439654e-05,0.00213956958874597,1005,2,1,"Wald ratio (单工具退化)",0.274294440398092,0.0651638725807622,2.56160441439654e-05,0.146575597046641,0.402013283749543,TRUE,8.03319144354756e-05,TRUE,TRUE,TRUE,""
"ENSG00000182628","SKA2","t2d",-0.331743009878085,0.0826896523138253,6.02307997758412e-05,0.00419764349726995,1259,4,1,"Wald ratio (单工具退化)",-0.331743009878085,0.0826896523138253,6.02307997758412e-05,-0.493811750307321,-0.169674269448848,TRUE,0.000163961621612012,TRUE,TRUE,TRUE,""
"ENSG00000183049","CAMK1D","t2d",0.179714385993701,0.0332654168205044,6.57408081238469e-08,2.22425327682669e-05,1300,22,7,"mr_ivw_mre",0.11991117377238,0.0257732894980767,3.27876452474288e-06,0.0693964545930248,0.170425892951734,TRUE,1.41239087219693e-05,TRUE,TRUE,TRUE,""
"ENSG00000183150","GPR19","t2d",0.112838840846379,0.0343747462181023,0.00102851325417032,0.0320161291078263,240,11,3,"mr_ivw_mre",0.0910533986185269,0.0763240738566629,0.232875640903051,-0.0585390372939074,0.240645834530961,TRUE,0.250102058175332,FALSE,FALSE,TRUE,""
"ENSG00000184056","VPS33B","t2d",-0.135099255525928,0.0348785659691123,0.000107319649156564,0.00624906985660221,537,11,3,"mr_ivw_mre",-0.16792724928596,0.0328609727967323,3.21760618257845e-07,-0.232333572464505,-0.103520926107414,TRUE,1.82797336749385e-06,TRUE,TRUE,TRUE,""
"ENSG00000185245","GP1BA","t2d",0.690007960134745,0.184002122702599,0.000176834570401608,0.00903376182794935,334,2,1,"Wald ratio (单工具退化)",0.690007960134745,0.184002122702599,0.000176834570401608,0.329370426558732,1.05064549371076,TRUE,0.000417585250586929,TRUE,TRUE,TRUE,""
"ENSG00000185614","FAM212A","t2d",-0.314214124121589,0.0813866091987068,0.000113035123903723,0.00643479280770354,1044,6,1,"Wald ratio (单工具退化)",-0.314214124121589,0.0813866091987068,0.000113035123903723,-0.473728946974891,-0.154699301268288,TRUE,0.000280441573229489,TRUE,TRUE,TRUE,""
"ENSG00000186130","ZBTB6","t2d",0.741903636461249,0.17306612857776,1.81247648978056e-05,0.00163443676379327,341,4,2,"mr_ivw_mre",0.693254553069462,0.183235340055721,0.000154693818717289,0.3341198858653,1.05238922027362,TRUE,0.000367515011740467,TRUE,TRUE,TRUE,""
"ENSG00000187166","H1FNT","t2d",0.257025445100214,0.0787015897787476,0.00109146532023931,0.0333994943340497,1097,4,2,"mr_ivw_mre",0.257658182738582,0.00269753321076492,0,0.252371114798382,0.262945250678782,TRUE,0,TRUE,TRUE,TRUE,""
"ENSG00000187486","KCNJ11","t2d",0.595181300858269,0.0731249187679678,3.9776513897556e-16,8.10645353232192e-13,435,2,1,"Wald ratio (单工具退化)",0.595181300858269,0.0731249187679678,3.9776513897556e-16,0.451859093700635,0.738503508015903,TRUE,5.02980433801354e-15,TRUE,TRUE,TRUE,""
"ENSG00000188211","NCR3LG1","t2d",-0.476176201327413,0.108387933294475,1.1166425744931e-05,0.00121048806745582,251,3,1,"Wald ratio (单工具退化)",-0.476176201327413,0.108387933294475,1.1166425744931e-05,-0.688612646943314,-0.263739755711512,TRUE,4.20888355001245e-05,TRUE,TRUE,TRUE,""
"ENSG00000188599","NPIPP1","t2d",0.077488473449602,0.022840954983767,0.000692520256618703,0.0245880885538139,561,12,2,"mr_ivw_mre",0.0857571991596945,0.0276485129537552,0.00192417394196252,0.031567109544245,0.139947288775144,TRUE,0.00267041762723249,TRUE,TRUE,TRUE,""
"ENSG00000196072","BLOC1S2","t2d",-0.656705814190135,0.112537438874231,5.36478227963317e-09,2.48486961043009e-06,426,6,1,"Wald ratio (单工具退化)",-0.656705814190135,0.112537438874231,5.36478227963317e-09,-0.877275141296006,-0.436136487084263,TRUE,4.12351892865922e-08,TRUE,TRUE,TRUE,""
"ENSG00000196378","ZNF34","t2d",0.224923137663057,0.0472577869026104,1.94079210840636e-06,0.000295174202756131,764,7,1,"Wald ratio (单工具退化)",0.224923137663057,0.0472577869026104,1.94079210840636e-06,0.132299577344872,0.317546697981242,TRUE,8.64534666471922e-06,TRUE,TRUE,TRUE,""
"ENSG00000196453","ZNF777","t2d",0.465223848372164,0.12700896473964,0.000249355120031135,0.0115618939481906,240,3,1,"Wald ratio (单工具退化)",0.465223848372164,0.12700896473964,0.000249355120031135,0.216290851768752,0.714156844975576,TRUE,0.000561765557771292,TRUE,TRUE,TRUE,""
"ENSG00000196586","MYO6","t2d",-0.330063332527487,0.0944664020682117,0.000475883968932578,0.018368400164481,816,3,2,"mr_ivw_mre",-0.240845306894705,0.16193402680709,0.136934243328979,-0.558230167308145,0.0765395535187346,TRUE,0.151633399392541,FALSE,FALSE,TRUE,""
"ENSG00000196712","NF1","t2d",0.180699229030973,0.0526497753651395,0.000598929397996154,0.0220328179262845,629,6,1,"Wald ratio (单工具退化)",0.180699229030973,0.0526497753651395,0.000598929397996154,0.0775075655211751,0.28389089254077,TRUE,0.00113420446383813,TRUE,TRUE,TRUE,""
"ENSG00000196781","TLE1","t2d",0.965858180011924,0.156009760473795,5.97794473691608e-10,3.80720355432343e-07,195,8,3,"mr_ivw_mre",0.691640869555112,0.222699428196573,0.00189819815768112,0.255158010912166,1.12812372819806,TRUE,0.0026480202057331,TRUE,TRUE,TRUE,""
"ENSG00000196950","SLC39A10","t2d",-0.107474762387584,0.0304386564803997,0.000414204350512658,0.0169507724165622,1479,9,3,"mr_ivw_mre",-0.0979162556603236,0.043974813395389,0.025971073910764,-0.184105306142155,-0.0117272051784917,TRUE,0.0312290213896303,TRUE,TRUE,TRUE,""
"ENSG00000196968","FUT11","t2d",0.406672201464121,0.10109365460125,5.75280975000848e-05,0.00404283664500596,405,4,1,"Wald ratio (单工具退化)",0.406672201464121,0.10109365460125,5.75280975000848e-05,0.208532279380138,0.604812123548103,TRUE,0.000157699400140093,TRUE,TRUE,TRUE,""
"ENSG00000197702","PARVA","t2d",-0.484866014701552,0.125545664520938,0.00011243081580922,0.00643479280770354,105,3,2,"mr_ivw_mre",-0.453287205074138,0.0696144147181494,7.4454263034334e-11,-0.589728950726546,-0.31684545942173,TRUE,7.29651777736473e-10,TRUE,TRUE,TRUE,""
